Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
227,EmberCoin,EMB,"$8,461,892",$0.000108,"78,324,745,312*","$53,798",1.82%,28.74%,28.42%
228,Sphere,SPHR,"$8,437,668",$2.74,"3,082,940*","$17,381",-0.43%,20.80%,11.46%
229,Voxels,VOX,"$8,394,834",$0.039975,"210,000,000*","$125,502",5.58%,-3.77%,-2.77%
230,Waves Communi...,WCT,"$8,393,946",$0.839912,"9,993,840*","$32,916",0.12%,-8.15%,-28.22%
231,DAO.Casino,BET,"$8,372,405",$0.076152,"109,942,758*","$13,798",-4.38%,-16.83%,-19.67%
232,NVO,NVST,"$8,235,405",$0.549027,"15,000,000*","$3,440",0.95%,6.49%,35.71%
233,Pepe Cash,PEPECASH,"$8,150,979",$0.011613,"701,884,009*","$5,813",1.80%,12.76%,0.86%
234,CasinoCoin,CSC,"$8,148,518",$0.211095,"38,601,187","$20,983",-1.42%,103.14%,284.85%
235,vSlice,VSL,"$8,114,024",$0.243004,"33,390,496*","$257,725",0.61%,-9.78%,-54.11%
236,BitSend,BSD,"$8,087,915",$0.481993,"16,780,150","$62,518",0.50%,11.10%,14.55%
237,Pluton,PLU,"$8,033,328",$9.45,"850,000*","$82,502",0.55%,0.77%,-10.14%
238,Musicoin,MUSIC,"$7,968,015",$0.020919,"380,902,096","$161,509",1.90%,-3.07%,-6.65%
239,iXledger,IXT,"$7,865,979",$0.219850,"35,778,844*","$98,614",-1.32%,-2.65%,-11.45%
240,Centurion,CNT,"$7,722,122",$0.107335,"71,944,120","$40,225",1.90%,13.44%,17.55%
241,XTRABYTES,XBY,"$7,468,716",$0.017553,"425,500,000*","$29,275",2.64%,4.26%,-9.17%
242,ATC Coin,ATCC,"$7,340,478",$0.697369,"10,525,960*","$543,711",1.17%,6.88%,-30.81%
243,HEAT,HEAT,"$7,329,314",$0.249218,"29,409,248*","$7,176",1.89%,5.40%,20.02%
244,PRIZM,PZM,"$7,289,330",$0.763229,"9,550,646*","$1,271",1.71%,-6.27%,-10.57%
