Data,Tipus,Nom,Simbol,Preu (Euros),Tipus_cotitzacio
2017-10-19,crypto_moneda,Bottlecaps,CAP,0.000772421,baixa
2017-10-19,crypto_moneda,Bitcoin Scrypt,BTCS,0.008827178,baixa
2017-10-19,crypto_moneda,WayGuide,WAY,0.001421628,baixa
2017-10-19,crypto_moneda,FUNCoin,FUNC,0.024305331,baixa
2017-10-19,crypto_moneda,Francs,FRN,0.036670859,baixa
2017-10-19,crypto_moneda,Sterlingcoin,SLG,0.033665301,baixa
2017-10-19,crypto_moneda,Freicoin,FRC,0.004825717,baixa
2017-10-19,crypto_moneda,VirtualCoin,VC,0.013883177,baixa
2017-10-19,crypto_moneda,SproutsExtreme,SPEX,0.000047586,baixa
2017-10-19,crypto_moneda,Ratecoin,XRA,0.001198994,baixa
2017-10-19,crypto_moneda,Mineum,MNM,0.014284258,baixa
2017-10-19,crypto_moneda,bitSilver,BITSILVER,14.836593533,normal
2017-10-19,crypto_moneda,Theresa May Coin,MAY,0.005963529,baixa
2017-10-19,crypto_moneda,Truckcoin,TRK,0.000867592,baixa
2017-10-19,crypto_moneda,Jin Coin,JIN,0.012972247,baixa
2017-10-19,crypto_moneda,GoldBlocks,GB,0.008388709,baixa
2017-10-19,crypto_moneda,Cypher,CYP,0.019640217,baixa
2017-10-19,crypto_moneda,Wyvern,WYV,0.075329277,baixa
2017-10-19,crypto_moneda,Acoin,ACOIN,0.100133410,baixa
2017-10-19,crypto_moneda,Guncoin,GUN,0.000625414,baixa
2017-10-19,crypto_moneda,ChessCoin,CHESS,0.002226339,baixa
2017-10-19,crypto_moneda,LiteBar,LTB,0.157606941,baixa
2017-10-19,crypto_moneda,TittieCoin,TTC,0.000095172,baixa
2017-10-19,crypto_moneda,Smoke,SMOKE,0.008848422,baixa
2017-10-19,crypto_moneda,Nyancoin,NYAN,0.000372189,baixa
2017-10-19,crypto_moneda,DigiCube,CUBE,0.000048436,baixa
2017-10-19,crypto_moneda,CorgiCoin,CORG,0.000090923,baixa
2017-10-19,crypto_moneda,UniCoin,UNIC,0.038508863,baixa
2017-10-19,crypto_moneda,bitGold,BITGOLD,1265.002294385,molt_alta
2017-10-19,crypto_moneda,MACRON,MCRN,0.000275318,baixa
2017-10-19,crypto_moneda,KushCoin,KUSH,0.020270730,baixa
2017-10-19,crypto_moneda,Dollarcoin,DLC,0.011967846,baixa
2017-10-19,crypto_moneda,RevolverCoin,XRE,0.004864805,baixa
2017-10-19,crypto_moneda,QubitCoin,Q2C,0.000434221,baixa
2017-10-19,crypto_moneda,PetroDollar,XPD,0.001680801,baixa
2017-10-19,crypto_moneda,GoldReserve,XGR,0.006176815,baixa
2017-10-19,crypto_moneda,IslaCoin,ISL,0.069828011,baixa
2017-10-19,crypto_moneda,Tigercoin,TGC,0.002412434,baixa
2017-10-19,crypto_moneda,BitTokens,BXT,0.187296273,baixa
2017-10-19,crypto_moneda,BigUp,BIGUP,0.000049285,baixa
2017-10-19,crypto_moneda,Rupaya,RUPX,0.016995802,baixa
2017-10-19,crypto_moneda,ParallelCoin,DUO,0.340423344,baixa
2017-10-19,crypto_moneda,Joincoin,J,0.041228905,baixa
2017-10-19,crypto_moneda,Grantcoin,GRT,0.002355500,baixa
2017-10-19,crypto_moneda,Blakecoin,BLC,0.006569399,baixa
2017-10-19,crypto_moneda,PX,PX,0.001069832,baixa
2017-10-19,crypto_moneda,Joulecoin,XJO,0.002877245,baixa
2017-10-19,crypto_moneda,SatoshiMadness,MAD,0.000048436,baixa
2017-10-19,crypto_moneda,BitAsean,BAS,0.019196649,baixa
2017-10-19,crypto_moneda,Evil Coin,EVIL,0.004479869,baixa
2017-10-19,crypto_moneda,NeuroDAO,NDAO,0.530827994,baixa
2017-10-19,crypto_moneda,Yacoin,YAC,0.000772421,baixa
2017-10-19,crypto_moneda,SpaceCoin,SPACE,0.004391496,baixa
2017-10-19,crypto_moneda,X-Coin,XCO,0.007072449,baixa
2017-10-19,crypto_moneda,QuazarCoin,QCN,0.014477150,baixa
2017-10-19,crypto_moneda,AquariusCoin,ARCO,0.060979589,baixa
2017-10-19,crypto_moneda,Cannation,CNNC,0.034828606,baixa
2017-10-19,crypto_moneda,Evotion,EVO,0.027586207,baixa
2017-10-19,crypto_moneda,EcoCoin,ECO,0.081861287,baixa
2017-10-19,crypto_moneda,WMCoin,WMC,0.007306980,baixa
2017-10-19,crypto_moneda,GlobalBoost-Y,BSTY,0.006441087,baixa
2017-10-19,crypto_moneda,Universal Cur...,UNIT,0.006369708,baixa
2017-10-19,crypto_moneda,Chronos,CRX,0.001109770,baixa
2017-10-19,crypto_moneda,Flaxscript,FLAX,0.014525586,baixa
2017-10-19,crypto_moneda,Franko,FRK,0.087021805,baixa
2017-10-19,crypto_moneda,020LondonCoin,020,0.000000518,baixa
2017-10-19,crypto_moneda,CacheCoin,CACH,0.019254431,baixa
2017-10-19,crypto_moneda,C-Bit,XCT,0.000508149,baixa
2017-10-19,crypto_moneda,OctoCoin,888,0.001583930,baixa
2017-10-19,crypto_moneda,GameUnits,UNITS,0.022481773,baixa
2017-10-19,crypto_moneda,GoldPieces,GP,0.062371476,baixa
2017-10-19,crypto_moneda,Coin2.1,C2,0.000743529,baixa
2017-10-19,crypto_moneda,AntiBitcoin,ANTI,0.004101732,baixa
2017-10-19,crypto_moneda,PayCon,CON,0.003086283,baixa
2017-10-19,crypto_moneda,Sling,SLING,0.065146751,baixa
2017-10-19,crypto_moneda,Halcyon,HAL,0.013560273,baixa
2017-10-19,crypto_moneda,Firecoin,FIRE,0.666429870,baixa
2017-10-19,crypto_moneda,MTMGaming,MTM,0.021841913,baixa
2017-10-19,crypto_moneda,HempCoin,HMP,0.000048436,baixa
2017-10-19,crypto_moneda,Shilling,SH,0.001707143,baixa
2017-10-19,crypto_moneda,PonziCoin,PONZI,0.075473734,baixa
2017-10-19,crypto_moneda,GuccioneCoin,GCC,0.003184854,baixa
2017-10-19,crypto_moneda,RedCoin,RED,0.000868442,baixa
2017-10-19,crypto_moneda,Sativacoin,STV,0.008953791,baixa
2017-10-19,crypto_moneda,BitcoinFast,BCF,0.015055828,baixa
2017-10-19,crypto_moneda,Tristar Coin,TSTR,0.012498938,baixa
2017-10-19,crypto_moneda,ChanCoin,4CHN,0.009369317,baixa
2017-10-19,crypto_moneda,SecureCoin,SRC,0.007673221,baixa
2017-10-19,crypto_moneda,Gapcoin,GAP,0.005265886,baixa
2017-10-19,crypto_moneda,Spots,SPT,0.002720042,baixa
2017-10-19,crypto_moneda,Aricoin,ARI,0.000434221,baixa
2017-10-19,crypto_moneda,Bitcoin Planet,BTPL,0.011412111,baixa
2017-10-19,crypto_moneda,HealthyWormCoin,WORM,0.000531092,baixa
2017-10-19,crypto_moneda,Unrealcoin,URC,0.008251899,baixa
2017-10-19,crypto_moneda,DIBCOIN,DIBC,0.011408712,baixa
2017-10-19,crypto_moneda,BumbaCoin,BUMBA,0.002509305,baixa
2017-10-19,crypto_moneda,GlobalToken,GLT,0.002233987,baixa
2017-10-19,crypto_moneda,Argentum,ARG,0.006715555,baixa
2017-10-19,crypto_moneda,Marscoin,MARS,0.001929777,baixa
2017-10-19,crypto_moneda,Bitcurrency,BTCR,0.000321205,baixa
2017-10-19,crypto_moneda,Catcoin,CAT,0.008590099,baixa
2017-10-19,crypto_moneda,WARP,WARP,0.047050526,baixa
2017-10-19,crypto_moneda,DT Token,DRACO,0.000578678,baixa
2017-10-19,crypto_moneda,Pascal Lite,PASL,0.013946058,baixa
2017-10-19,crypto_moneda,Eurocoin,EUC,0.004121276,baixa
2017-10-19,crypto_moneda,CompuCoin,CPN,0.002557740,baixa
2017-10-19,crypto_moneda,Global Tour Coin,GTC,0.001677402,baixa
2017-10-19,crypto_moneda,Rimbit,RBT,0.000429123,baixa
2017-10-19,crypto_moneda,MustangCoin,MST,0.078609303,baixa
2017-10-19,crypto_moneda,Digital Rupees,DRS,0.000096871,baixa
2017-10-19,crypto_moneda,Uro,URO,0.039522612,baixa
2017-10-19,crypto_moneda,Vector,VEC2,0.002895090,baixa
2017-10-19,crypto_moneda,Independent M...,IMS,0.008843324,baixa
2017-10-19,crypto_moneda,ICOBID,ICOB,0.000437620,baixa
2017-10-19,crypto_moneda,FlavorCoin,FLVR,0.002219541,baixa
2017-10-19,crypto_moneda,SixEleven,611,0.107878010,baixa
2017-10-19,crypto_moneda,Useless Ether...,UET,0.011545521,baixa
2017-10-19,crypto_moneda,BipCoin,BIP,0.027851328,baixa
2017-10-19,crypto_moneda,Hacker Gold,HKG,0.002799069,baixa
2017-10-19,crypto_moneda,ARbit,ARB,0.005972026,baixa
2017-10-19,crypto_moneda,Kurrent,KURT,0.004486667,baixa
2017-10-19,crypto_moneda,SecretCoin,SCRT,0.010278547,baixa
2017-10-19,crypto_moneda,Allion,ALL,0.006997672,baixa
2017-10-19,crypto_moneda,Artex Coin,ATX,0.002305365,baixa
2017-10-19,crypto_moneda,Quatloo,QTL,0.005546303,baixa
2017-10-19,crypto_moneda,Asiadigicoin,ADCN,0.001696096,baixa
2017-10-19,crypto_moneda,Photon,PHO,0.000001699,baixa
2017-10-19,crypto_moneda,300 Token,300,135.118369851,alta
2017-10-19,crypto_moneda,Kittehcoin,MEOW,0.000001699,baixa
2017-10-19,crypto_moneda,Debitcoin,DBTC,0.002186401,baixa
2017-10-19,crypto_moneda,GBCGoldCoin,GBC,0.003463571,baixa
2017-10-19,crypto_moneda,Neuro,NRO,0.001302663,baixa
2017-10-19,crypto_moneda,Cabbage,CAB,0.003630972,baixa
2017-10-19,crypto_moneda,Eryllium,ERY,0.007612039,baixa
2017-10-19,crypto_moneda,Philosopher S...,PHS,0.015297157,baixa
2017-10-19,crypto_moneda,Comet,CMT,0.042500977,baixa
2017-10-19,crypto_moneda,AllSafe,ASAFE2,0.004575891,baixa
2017-10-19,crypto_moneda,Beatcoin,XBTS,0.024031713,baixa
2017-10-19,crypto_moneda,AgrolifeCoin,AGLC,0.005356809,baixa
2017-10-19,crypto_moneda,Hexx,HXX,0.024654578,baixa
2017-10-19,crypto_moneda,Bitcoin 21,XBTC21,0.044975442,baixa
2017-10-19,crypto_moneda,VapersCoin,VPRC,0.000045037,baixa
2017-10-19,crypto_moneda,Braincoin,BRAIN,0.003570640,baixa
2017-10-19,crypto_moneda,G3N,G3N,0.004632824,baixa
2017-10-19,crypto_moneda,SoonCoin,SOON,0.002799069,baixa
2017-10-19,crypto_moneda,BillaryCoin,BLRY,0.003860403,baixa
2017-10-19,crypto_moneda,BeaverCoin,BVC,0.010761204,baixa
2017-10-19,crypto_moneda,BenjiRolls,BENJI,0.001638313,baixa
2017-10-19,crypto_moneda,Jewels,JWL,0.001592427,baixa
2017-10-19,crypto_moneda,BitCoal,COAL,0.007045258,baixa
2017-10-19,crypto_moneda,Creatio,XCRE,0.001544841,baixa
2017-10-19,crypto_moneda,GameBet Coin,GBT,0.001469214,baixa
2017-10-19,crypto_moneda,PopularCoin,POP,0.000009347,baixa
2017-10-19,crypto_moneda,PLNcoin,PLNC,0.001785320,baixa
2017-10-19,crypto_moneda,Blackstar,BSTAR,0.000048436,baixa
2017-10-19,crypto_moneda,SOILcoin,SOIL,0.005299026,baixa
2017-10-19,crypto_moneda,ZetaMicron,ZMC,0.000048436,baixa
2017-10-19,crypto_moneda,DAPPSTER,DLISK,0.000289764,baixa
2017-10-19,crypto_moneda,LeaCoin,LEA,0.000095172,baixa
2017-10-19,crypto_moneda,CryptoEscudo,CESC,0.000192893,baixa
2017-10-19,crypto_moneda,Zayedcoin,ZYD,0.004391496,baixa
2017-10-19,crypto_moneda,Doubloon,BOAT,0.001470063,baixa
2017-10-19,crypto_moneda,CoExistCoin,COXST,0.001005251,baixa
2017-10-19,crypto_moneda,Ammo Rewards,AMMO,0.000338200,baixa
2017-10-19,crypto_moneda,Orlycoin,ORLY,0.000703591,baixa
2017-10-19,crypto_moneda,KingN Coin,KNC,12.763209328,normal
2017-10-19,crypto_moneda,JobsCoin,JOBS,0.000241328,baixa
2017-10-19,crypto_moneda,Qibuck Asset,QBK,0.015264866,baixa
2017-10-19,crypto_moneda,Destiny,DES,0.015635356,baixa
2017-10-19,crypto_moneda,Kronecoin,KRONE,0.009367618,baixa
2017-10-19,crypto_moneda,MindCoin,MND,0.001930627,baixa
2017-10-19,crypto_moneda,Tradecoin,TRADE,0.003667511,baixa
2017-10-19,crypto_moneda,Metal Music Coin,MTLMC3,0.000289764,baixa
2017-10-19,crypto_moneda,Pulse,PULSE,0.001591577,baixa
2017-10-19,crypto_moneda,Luna Coin,LUNA,0.014274910,baixa
2017-10-19,crypto_moneda,Printerium,PRX,0.001894087,baixa
2017-10-19,crypto_moneda,JIO Token,JIO,0.011726517,baixa
2017-10-19,crypto_moneda,TAGRcoin,TAGR,0.000570181,baixa
2017-10-19,crypto_moneda,Steps,STEPS,0.001141211,baixa
2017-10-19,crypto_moneda,Cthulhu Offer...,OFF,0.007817678,baixa
2017-10-19,crypto_moneda,MiloCoin,MILO,0.001882191,baixa
2017-10-19,crypto_moneda,AnarchistsPrime,ACP,0.004584388,baixa
2017-10-19,crypto_moneda,EGO,EGO,0.000335650,baixa
2017-10-19,crypto_moneda,Ride My Car,RIDE,0.000192893,baixa
2017-10-19,crypto_moneda,BowsCoin,BSC,0.003474618,baixa
2017-10-19,crypto_moneda,BiosCrypto,BIOS,0.000916878,baixa
2017-10-19,crypto_moneda,SongCoin,SONG,0.000582077,baixa
2017-10-19,crypto_moneda,BlazeCoin,BLZ,0.000030591,baixa
2017-10-19,crypto_moneda,CRTCoin,CRT,0.231633555,baixa
2017-10-19,crypto_moneda,DPAY,DPAY,0.000228582,baixa
2017-10-19,crypto_moneda,Gold Pressed ...,GPL,0.074315528,baixa
2017-10-19,crypto_moneda,SocialCoin,SOCC,0.012290750,baixa
2017-10-19,crypto_moneda,ImpulseCoin,IMPS,0.000820006,baixa
2017-10-19,crypto_moneda,VIP Tokens,VIP,0.000192893,baixa
2017-10-19,crypto_moneda,Wexcoin,WEX,0.062830339,baixa
2017-10-19,crypto_moneda,Cashcoin,CASH,0.000578678,baixa
2017-10-19,crypto_moneda,Iconic,ICON,0.026106796,baixa
2017-10-19,crypto_moneda,Virtacoin,VTA,0.000002549,baixa
2017-10-19,crypto_moneda,Torcoin,TOR,0.048208732,baixa
2017-10-19,crypto_moneda,Concoin,CONX,0.020111827,baixa
2017-10-19,crypto_moneda,PosEx,PEX,0.006032358,baixa
2017-10-19,crypto_moneda,High Voltage,HVCO,0.009698170,baixa
2017-10-19,crypto_moneda,FuzzBalls,FUZZ,0.002927381,baixa
2017-10-19,crypto_moneda,LetItRide,LIR,0.000385785,baixa
2017-10-19,crypto_moneda,Frazcoin,FRAZ,0.001585629,baixa
2017-10-19,crypto_moneda,Antilitecoin,ALTC,0.000411278,baixa
2017-10-19,crypto_moneda,BioBar,BIOB,0.014621607,baixa
2017-10-19,crypto_moneda,RSGPcoin,RSGP,7.231352289,normal
2017-10-19,crypto_moneda,Zonecoin,ZNE,0.004748390,baixa
2017-10-19,crypto_moneda,Dollar Online,DOLLAR,0.014959807,baixa
2017-10-19,crypto_moneda,OsmiumCoin,OS76,0.012594959,baixa
2017-10-19,crypto_moneda,Xonecoin,XOC,0.026589453,baixa
2017-10-19,crypto_moneda,Magnum,MGM,0.002799069,baixa
2017-10-19,crypto_moneda,BnrtxCoin,BNX,0.000434221,baixa
2017-10-19,crypto_moneda,Impact,IMX,0.000096871,baixa
2017-10-19,crypto_moneda,Slevin,SLEVIN,0.000144457,baixa
2017-10-19,crypto_moneda,Speedcash,SCS,0.038605734,baixa
2017-10-19,crypto_moneda,Litecred,LTCR,0.000314407,baixa
2017-10-19,crypto_moneda,Dix Asset,DIX,0.000000093,baixa
2017-10-19,crypto_moneda,Save and Gain,SANDG,0.002952023,baixa
2017-10-19,crypto_moneda,Bitvolt,VOLT,0.000531092,baixa
2017-10-19,crypto_moneda,SydPak,SDP,0.049705138,baixa
2017-10-19,crypto_moneda,Argus,ARGUS,0.006837069,baixa
2017-10-19,crypto_moneda,SwapToken,TOKEN,0.000000501,baixa
2017-10-19,crypto_moneda,CCMiner,CCM100,0.002172805,baixa
2017-10-19,crypto_moneda,Rawcoin,XRC,0.009556262,baixa
2017-10-19,crypto_moneda,GeertCoin,GEERT,0.001322207,baixa
2017-10-19,crypto_moneda,PizzaCoin,PIZZA,0.004874152,baixa
2017-10-19,crypto_moneda,WalletBuilder...,WBC,0.343880118,baixa
2017-10-19,crypto_moneda,LiteBitcoin,LBTC,0.001871994,baixa
2017-10-19,crypto_moneda,NodeCoin,NODC,0.003184854,baixa
2017-10-19,crypto_moneda,Selfiecoin,SLFI,0.000047586,baixa
2017-10-19,crypto_moneda,BBQCoin,BQC,0.000096871,baixa
2017-10-19,crypto_moneda,P7Coin,P7C,0.000134260,baixa
2017-10-19,crypto_moneda,Revenu,REV,0.003883347,baixa
2017-10-19,crypto_moneda,MantraCoin,MNC,0.000932173,baixa
2017-10-19,crypto_moneda,Elysium,ELS,0.001013749,baixa
2017-10-19,crypto_moneda,BurstOcean,OCEAN,0.019050492,baixa
2017-10-19,crypto_moneda,Sojourn,SOJ,0.008300335,baixa
2017-10-19,crypto_moneda,Powercoin,PWR,0.000048436,baixa
2017-10-19,crypto_moneda,Californium,CF,0.019302867,baixa
2017-10-19,crypto_moneda,Lex4All,LEX,0.001753029,baixa
2017-10-19,crypto_moneda,Ulatech,ULA,0.017636512,baixa
2017-10-19,crypto_moneda,Future Digita...,FDC,0.000496253,baixa
2017-10-19,crypto_moneda,MikeTheMug,MUG,0.000983158,baixa
2017-10-19,crypto_moneda,Environ,ENV,0.000007648,baixa
2017-10-19,crypto_moneda,Digital Credits,DGCS,0.000096871,baixa
2017-10-19,crypto_moneda,Abncoin,ABN,0.006204007,baixa
2017-10-19,crypto_moneda,CaliphCoin,CALC,0.000675549,baixa
2017-10-19,crypto_moneda,Fargocoin,FRGC,7.027412859,normal
2017-10-19,crypto_moneda,FLiK,FLIK,0.141931646,baixa
2017-10-19,crypto_moneda,Tezos (Pre-La...,XTZ,1.724987679,normal
2017-10-19,crypto_moneda,Cryptonex,CNX,2.073384205,normal
2017-10-19,crypto_moneda,InfChain,INF,0.006022161,baixa
2017-10-19,crypto_moneda,Zeusshield,ZSC,0.039206506,baixa
2017-10-19,crypto_moneda,Swisscoin,SIC,0.000434221,baixa
2017-10-19,crypto_moneda,Kolion,KLN,1.470063391,normal
2017-10-19,crypto_moneda,Yocoin,YOC,0.057260244,baixa
2017-10-19,crypto_moneda,Aureus,AURS,6.517564284,normal
2017-10-19,crypto_moneda,Achain,ACT,0.064278309,baixa
2017-10-19,crypto_moneda,Change,CAG,0.276699070,baixa
2017-10-19,crypto_moneda,Indorse Token,IND,0.064401523,baixa
2017-10-19,crypto_moneda,Golos Gold,GBG,0.084952669,baixa
2017-10-19,crypto_moneda,NamoCoin,NAMO,0.000192893,baixa
2017-10-19,crypto_moneda,YOYOW,YOYOW,0.031353138,baixa
2017-10-19,crypto_moneda,Lazaruscoin,LAZ,0.002460869,baixa
2017-10-19,crypto_moneda,UG Token,UGT,0.296504988,baixa
2017-10-19,crypto_moneda,Sphre AIR,XID,0.211967846,baixa
2017-10-19,crypto_moneda,TerraNova,TER,3.934331504,normal
2017-10-19,crypto_moneda,MSD,MSD,0.014477150,baixa
2017-10-19,crypto_moneda,Cobinhood,COB,0.044763005,baixa
2017-10-19,crypto_moneda,Akuya Coin,AKY,1.342601247,normal
2017-10-19,crypto_moneda,Senderon,SDRN,0.014352237,baixa
2017-10-19,crypto_moneda,Ormeus Coin,ORME,0.420164511,baixa
2017-10-19,crypto_moneda,Sand Coin,SND,1.121666865,normal
2017-10-19,crypto_moneda,Storjcoin X,SJCX,0.361941503,baixa
2017-10-19,crypto_moneda,CORION,COR,0.842013222,baixa
2017-10-19,crypto_moneda,Bitcloud,BTDX,0.463527132,baixa
2017-10-19,crypto_moneda,Infinity Econ...,XIN,0.013392023,baixa
2017-10-19,crypto_moneda,GO! Coin,XGOX,0.015104264,baixa
2017-10-19,crypto_moneda,BitSoar,BSR,0.072578644,baixa
2017-10-19,crypto_moneda,ClubCoin,CLUB,0.360953247,baixa
2017-10-19,crypto_moneda,Aion,AION,0.524787988,baixa
2017-10-19,crypto_moneda,DeusCoin,DEUS,0.289590592,baixa
2017-10-19,crypto_moneda,RChain,RHOC,0.150876090,baixa
2017-10-19,crypto_moneda,Pabyosi Coin ...,PCS,0.095968797,baixa
2017-10-19,crypto_moneda,TechShares,THS,0.388468925,baixa
2017-10-19,crypto_moneda,DFSCoin,DFS,0.019167757,baixa
2017-10-19,crypto_moneda,Tracto,TRCT,1.351098724,normal
2017-10-19,crypto_moneda,Crystal Clear,CCT,0.792970038,baixa
2017-10-19,crypto_moneda,BuzzCoin,BUZZ,0.000257474,baixa
2017-10-19,crypto_moneda,Granite,GRN,0.009699869,baixa
2017-10-19,crypto_moneda,Bankcoin,B@,2.311313540,normal
2017-10-19,crypto_moneda,Macro,MCR,4.206250744,normal
2017-10-19,crypto_moneda,Mind Gene,MG,0.011582060,baixa
2017-10-19,crypto_moneda,KexCoin,KEXCOIN,12.066416275,normal
2017-10-19,crypto_moneda,Everus,EVR,2.413283255,normal
2017-10-19,crypto_moneda,AdCoin,ACC,0.173677368,baixa
2017-10-19,crypto_moneda,Bastonet,BSN,0.000965313,baixa
2017-10-19,crypto_moneda,GulfCoin,MGC,0.003474618,baixa
2017-10-19,crypto_moneda,SIGMAcoin,SIGMA,0.044606652,baixa
2017-10-19,crypto_moneda,Maecenas,ART,0.394818239,baixa
2017-10-19,crypto_moneda,BTCGold,XBG,0.001930627,baixa
2017-10-19,crypto_moneda,Chronologic,DAY,4.197753268,normal
2017-10-19,crypto_moneda,WA Space,WA,0.015297157,baixa
2017-10-19,crypto_moneda,Bitcoin Unlim...,BTU,226.882615875,alta
2017-10-19,crypto_moneda,Gokucoin,GOKU,0.014091365,baixa
2017-10-19,crypto_moneda,Wild Crypto,WILD,0.086696351,baixa
2017-10-19,crypto_moneda,Suretly,SUR,2.574735304,normal
2017-10-19,crypto_moneda,GanjaCoin,MRJA,0.065580972,baixa
2017-10-19,crypto_moneda,LLToken,LLT,0.066910827,baixa
2017-10-19,crypto_moneda,PiplCoin,PIPL,0.027840281,baixa
2017-10-19,crypto_moneda,XTD Coin,XTD,0.000048436,baixa
2017-10-19,crypto_moneda,Flash,FLASH,0.001357047,baixa
2017-10-19,crypto_moneda,iQuant,IQT,0.301114019,baixa
2017-10-19,crypto_moneda,BRAT,BRAT,0.000145307,baixa
2017-10-19,crypto_moneda,AmsterdamCoin,AMS,0.005016910,baixa
2017-10-19,crypto_moneda,Cheapcoin,CHEAP,0.000289764,baixa
2017-10-19,crypto_moneda,Blockchain Index,BLX,1.215139104,normal
2017-10-19,crypto_moneda,Paccoin,PAC,0.000000144,baixa
2017-10-19,crypto_moneda,Tyrocoin,TYC,0.109687973,baixa
2017-10-19,crypto_moneda,Alphabit,ABC,9.653133020,normal
2017-10-19,crypto_moneda,Ergo,EFYT,6.534559236,normal
2017-10-19,crypto_moneda,First Bitcoin...,BITCF,0.066643157,baixa
2017-10-19,crypto_moneda,TeslaCoilCoin,TESLA,0.917727435,baixa
2017-10-19,crypto_moneda,GeyserCoin,GSR,0.055699257,baixa
2017-10-19,crypto_moneda,Zilbercoin,ZBC,0.040349416,baixa
2017-10-19,crypto_moneda,AMIS,AMIS,261.875223073,alta
2017-10-19,crypto_moneda,Masternodecoin,MTNC,0.061141891,baixa
2017-10-19,crypto_moneda,BatCoin,BAT,0.000002549,baixa
2017-10-19,crypto_moneda,Wi Coin,WIC,0.005977975,baixa
2017-10-19,crypto_moneda,STEX,STEX,0.109539267,baixa
2017-10-19,crypto_moneda,WeAreSatoshi,WSX,0.001495556,baixa
2017-10-19,crypto_moneda,India Coin,INDIA,0.000289764,baixa
2017-10-19,crypto_moneda,SnakeEyes,SNAKE,0.035493958,baixa
2017-10-19,crypto_moneda,EncryptoTel [...,ETT,0.047830594,baixa
2017-10-19,crypto_moneda,eLTC,ELTC2,0.000658554,baixa
2017-10-19,crypto_moneda,Motocoin,MOTO,0.001464965,baixa
2017-10-19,crypto_moneda,Minex,MINEX,0.028948352,baixa
2017-10-19,crypto_moneda,OX Fina,OX,0.009142435,baixa
2017-10-19,crypto_moneda,Hyper,HYPER,0.034889788,baixa
2017-10-19,crypto_moneda,ATMCoin,ATMC,0.968712292,baixa
2017-10-19,crypto_moneda,HelloGold,HGT,0.011186078,baixa
2017-10-19,crypto_moneda,StrongHands,SHND,0.000000033,baixa
2017-10-19,crypto_moneda,President Trump,PRES,0.003823015,baixa
2017-10-19,crypto_moneda,Peacecoin,PEC,0.008107442,baixa
2017-10-19,crypto_moneda,Wink,WINK,0.000192893,baixa
2017-10-19,crypto_moneda,Quotient,XQN,0.004922588,baixa
2017-10-19,crypto_moneda,First Bitcoin,BIT,0.010616747,baixa
2017-10-19,crypto_moneda,Psilocybin,PSY,0.013222073,baixa
2017-10-19,crypto_moneda,Tattoocoin (L...,TLE,0.033780017,baixa
2017-10-19,crypto_moneda,FlappyCoin,FLAP,0.000000510,baixa
2017-10-19,crypto_moneda,MarxCoin,MARX,0.001118268,baixa
2017-10-19,crypto_moneda,EDRCoin,EDRC,0.026587753,baixa
2017-10-19,crypto_moneda,GAY Money,GAY,0.022826770,baixa
2017-10-19,crypto_moneda,LandCoin,LDCN,0.001515100,baixa
2017-10-19,crypto_moneda,PeopleCoin,MEN,0.000578678,baixa
2017-10-19,crypto_moneda,MorningStar,MRNG,0.000868442,baixa
2017-10-19,crypto_moneda,Halloween Coin,HALLO,0.000185245,baixa
2017-10-19,crypto_moneda,Yescoin,YES,0.000038239,baixa
2017-10-19,crypto_moneda,Huncoin,HNC,0.001061335,baixa
2017-10-19,crypto_moneda,Animecoin,ANI,0.000143607,baixa
2017-10-19,crypto_moneda,AlpaCoin,APC,0.056219303,baixa
2017-10-19,crypto_moneda,Primulon,PRIMU,0.000131711,baixa
2017-10-19,crypto_moneda,T-coin,TCOIN,0.000096871,baixa
2017-10-19,crypto_moneda,Wowcoin,WOW,0.000048436,baixa
2017-10-19,crypto_moneda,Protean,PRN,0.000005098,baixa
2017-10-19,crypto_moneda,Smart Investm...,SIFT,3.789874408,normal
2017-10-19,crypto_moneda,Coupecoin,COUPE,0.000010197,baixa
2017-10-19,crypto_moneda,Topaz Coin,TOPAZ,0.140430142,baixa
2017-10-19,crypto_moneda,MobileCash,MBL,0.000531092,baixa
2017-10-19,crypto_moneda,Sakuracoin,SKR,0.000916878,baixa
2017-10-19,crypto_moneda,Avoncoin,ACN,0.000385785,baixa
2017-10-19,crypto_moneda,ZenGold,ZENGOLD,0.046630751,baixa
2017-10-19,crypto_moneda,netBit,NBIT,0.024713210,baixa
2017-10-19,crypto_moneda,LePen,LEPEN,0.000059482,baixa
2017-10-19,crypto_moneda,Advanced Inte...,AIB,0.004366003,baixa
2017-10-19,crypto_moneda,HODL Bucks,HDLB,0.076777247,baixa
2017-10-19,crypto_moneda,Aseancoin,ASN,0.004005710,baixa
2017-10-19,crypto_moneda,Stakecoin,STCN,0.866742578,baixa
2017-10-19,crypto_moneda,Tellurion,TELL,0.000127462,baixa
2017-10-19,crypto_moneda,Opescoin,OPES,0.001447970,baixa
2017-10-19,crypto_moneda,Bitgem,BTG,0.683094271,baixa
2017-10-19,crypto_moneda,RabbitCoin,RBBT,0.000001699,baixa
2017-10-19,crypto_moneda,Sharkcoin,SAK,0.001790418,baixa
2017-10-19,crypto_moneda,Pirate Blocks,SKULL,0.001930627,baixa
2017-10-19,crypto_moneda,RubleBit,RUBIT,0.003554494,baixa
